"id"	"point_nr"	"x"	"y"
"id33"	22	0.47519458	0.50190487
"id33"	23	0.61935638	0.5686597
"id33"	24	0.47459936	0.5740909
"id33"	25	0.33301606	0.57070838
"id33"	26	0.28698562	0.56990138
"id33"	27	0.22513548	0.58037357
"id33"	28	0.21145501	0.61090887
"id33"	29	0.22110153	0.6434079
"id33"	30	0.2910823	0.64936009
"id33"	31	0.33584783	0.65204842
"id33"	32	0.46665306	0.66736806
"id33"	33	0.63683709	0.69135631
"id33"	34	0.52354001	0.71518736
"id33"	35	0.40454569	0.74341384
"id33"	36	0.35531805	0.75142517
"id33"	37	0.29340125	0.77829426
"id33"	38	0.28510751	0.80284927
"id33"	39	0.29983716	0.82781837
"id33"	40	0.36699332	0.82775336
"id33"	41	0.41968945	0.82070817
"id33"	42	0.53799838	0.80572061
"id33"	43	0.68659877	0.78643176
"id33"	44	0.62833477	0.8486199
"id33"	45	0.55818146	0.88366113
"id33"	46	0.51870853	0.89958672
"id33"	47	0.46969267	0.93375365
"id33"	48	0.46897981	0.95518988
"id33"	49	0.48341468	0.97037911
"id33"	50	0.54619174	0.96463803
"id33"	51	0.59102395	0.95092945
"id33"	52	0.67475416	0.90996117
"id33"	53	0.81850581	0.84084945
"id33"	54	0.89648155	0.82065947
"id33"	55	0.97824972	0.79481374
"id33"	56	1.06953105	0.75891225
"id34"	1	1.11838773	0.42609199
"id34"	2	1.00676733	0.32904544
"id34"	3	0.87651103	0.28427348
"id34"	4	0.67877374	0.27226793
"id34"	5	0.61782697	0.26874156
"id34"	6	0.53472964	0.26392228
"id34"	7	0.51851794	0.28466584
"id34"	8	0.5255086	0.31730534
"id34"	9	0.58987774	0.36714801
"id34"	10	0.66294237	0.38193989
"id34"	11	0.78001302	0.40483411
"id34"	12	0.74209439	0.4259772
"id34"	13	0.68436408	0.43430847
"id34"	14	0.51697491	0.40682928
"id34"	15	0.38791651	0.37991055
"id34"	16	0.32990077	0.37376666
"id34"	17	0.25475747	0.38497566
"id34"	18	0.24363808	0.40434371
"id34"	19	0.2475676	0.43235974
"id34"	20	0.29750568	0.46247334
"id34"	21	0.35858256	0.4732407
"id34"	22	0.48394597	0.50660785
"id34"	23	0.64431607	0.56868499
"id34"	24	0.4880974	0.56909173
"id34"	25	0.34157849	0.56505262
"id34"	26	0.2803148	0.56706219
"id34"	27	0.21039391	0.58413666
"id34"	28	0.195234	0.61548326
"id34"	29	0.20561533	0.64720689
"id34"	30	0.2879361	0.65586047
"id34"	31	0.33904038	0.65659513
"id34"	32	0.47859113	0.67524291
"id34"	33	0.66141883	0.68582544
"id34"	34	0.53472761	0.69460735
"id34"	35	0.41787888	0.70618098
"id34"	36	0.35707142	0.70987958
"id34"	37	0.27730805	0.72416233
"id34"	38	0.26970264	0.74983027
"id34"	39	0.28393428	0.78233967
"id34"	40	0.36071571	0.79066372
"id34"	41	0.4233389	0.79373727
"id34"	42	0.54894004	0.7943382
"id34"	43	0.71330296	0.79719542
"id34"	44	0.64503281	0.83379955
"id34"	45	0.56892953	0.86163237
"id34"	46	0.51888043	0.87151337
"id34"	47	0.46572269	0.89677278
"id34"	48	0.45980971	0.9219971
"id34"	49	0.4734516	0.94556387
"id34"	50	0.5360748	0.94863742
"id34"	51	0.59382111	0.94031535
"id34"	52	0.67468717	0.91664635
"id34"	53	0.82794312	0.87162495
"id34"	54	0.92528109	0.84169436
"id34"	55	1.02602234	0.81084449
"id34"	56	1.13372254	0.76540195
"id35"	1	1.14890352	0.41875351
"id35"	2	1.02626845	0.3248008
"id35"	3	0.88290042	0.28326837
"id35"	4	0.67635287	0.28767889
"id35"	5	0.6166752	0.29408957
"id35"	6	0.52700004	0.29027786
"id35"	7	0.50829221	0.31130015
"id35"	8	0.51873955	0.35240718
"id35"	9	0.60192681	0.39858271
"id35"	10	0.66124295	0.403823
"id35"	11	0.79294646	0.4065335
"id35"	12	0.74970509	0.42916512
"id35"	13	0.70574943	0.43661724
"id35"	14	0.50907193	0.42266416
"id35"	15	0.36889216	0.41096138
"id35"	16	0.31046712	0.41506198
"id35"	17	0.23879799	0.43278442
"id35"	18	0.22063265	0.45556244
"id35"	19	0.23247794	0.48855889
"id35"	20	0.30469788	0.51108281
"id35"	21	0.36243511	0.51102698
"id35"	22	0.48143702	0.52911504
"id35"	23	0.6643636	0.57414142
"id35"	24	0.49311468	0.56793303
"id35"	25	0.33297946	0.56030021
"id35"	26	0.28107691	0.56051972
"id35"	27	0.19794152	0.57206828
"id35"	28	0.18578264	0.60843376
"id35"	29	0.2006271	0.63859472
"id35"	30	0.28061297	0.65494455
"id35"	31	0.33128522	0.65701408
"id35"	32	0.48470406	0.67435743
"id35"	33	0.66197256	0.69414933
"id35"	34	0.54475157	0.69478641
"id35"	35	0.41480774	0.69154655
"id35"	36	0.35248848	0.68912862
"id35"	37	0.27270087	0.70542685
"id35"	38	0.26336019	0.72555013
"id35"	39	0.27626815	0.76207908
"id35"	40	0.34920218	0.78055032
"id35"	41	0.40392315	0.78332081
"id35"	42	0.55699338	0.79307899
"id35"	43	0.72258445	0.79328509
"id35"	44	0.64986577	0.80747108
"id35"	45	0.55895133	0.82519768
"id35"	46	0.51127826	0.82029265
"id35"	47	0.44844692	0.83535641
"id35"	48	0.43857687	0.85372001
"id35"	49	0.45041821	0.88670334
"id35"	50	0.51804693	0.90677058
"id35"	51	0.58054696	0.90336303
"id35"	52	0.6686432	0.90187862
"id35"	53	0.85486941	0.87471153
"id35"	54	0.97524781	0.84620233
"id35"	55	1.08291652	0.81381225
"id35"	56	1.17097818	0.77384511
"id36"	1	1.18409873	0.41727453
"id36"	2	1.04985816	0.32274708
"id36"	3	0.8835635	0.28717688
"id36"	4	0.68465892	0.314716
"id36"	5	0.61514515	0.32232026
"id36"	6	0.5168093	0.32170511
"id36"	7	0.50556576	0.34754687
"id36"	8	0.51719249	0.38763841
"id36"	9	0.58814872	0.42558284
"id36"	10	0.68290942	0.42742774
"id36"	11	0.81643172	0.39606176
"id36"	12	0.76558699	0.41734688
"id36"	13	0.70332449	0.43449598
"id36"	14	0.50130921	0.44108586
"id36"	15	0.36286393	0.45208861
"id36"	16	0.29636092	0.46267772
"id36"	17	0.22516633	0.48888129
"id36"	18	0.20853991	0.51655218
"id36"	19	0.22130447	0.54824125
"id36"	20	0.29806952	0.55018182
"id36"	21	0.36401618	0.54979409
"id36"	22	0.4905659	0.55683883
"id36"	23	0.68555677	0.57666844
"id36"	24	0.49361595	0.56581474
"id36"	25	0.32630932	0.56260701
"id36"	26	0.26754874	0.56055288
"id36"	27	0.19387301	0.5735793
"id36"	28	0.1778807	0.60903564
"id36"	29	0.18825177	0.63955643
"id36"	30	0.26748006	0.65466532
"id36"	31	0.3328578	0.65847882
"id36"	32	0.48705249	0.67615437
"id36"	33	0.7006293	0.69766935
"id36"	34	0.54227267	0.68541596
"id36"	35	0.41450202	0.67477818
"id36"	36	0.34851608	0.66917484
"id36"	37	0.27118212	0.6714355
"id36"	38	0.25813538	0.69789
"id36"	39	0.26671206	0.72900562
"id36"	40	0.34180432	0.75553229
"id36"	41	0.40718207	0.75934579
"id36"	42	0.54882115	0.78128777
"id36"	43	0.73651693	0.78556813
"id36"	44	0.64779111	0.78968838
"id36"	45	0.57165215	0.78954647
"id36"	46	0.50982816	0.77852097
"id36"	47	0.44929031	0.78307519
"id36"	48	0.43140368	0.80116196
"id36"	49	0.43811196	0.82090364
"id36"	50	0.50546259	0.85406884
"id36"	51	0.57266946	0.86326523
"id36"	52	0.66626108	0.87350831
"id36"	53	0.83955878	0.87667677
"id36"	54	0.9701534	0.85432144
"id36"	55	1.09165427	0.81704295
"id36"	56	1.19391264	0.77027147
"id37"	1	1.04322658	0.47328364
"id37"	2	0.93316268	0.36353983
"id37"	3	0.8665791	0.30742947
"id37"	4	0.7380504	0.22086667
"id37"	5	0.70750795	0.18877364
"id37"	6	0.65088716	0.13917372
"id37"	7	0.62464298	0.14720581
"id37"	8	0.61854122	0.17935315
"id37"	9	0.64565706	0.25233434
"id37"	10	0.67766023	0.28396845
"id37"	11	0.76650103	0.37629687
"id37"	12	0.75331763	0.42177229
"id37"	13	0.66853022	0.45728124
"id37"	14	0.48079724	0.46373716
"id37"	15	0.35685633	0.46502059
"id37"	16	0.31583086	0.46641579
"id37"	17	0.2638014	0.4839407
"id37"	18	0.25065075	0.50867393
"id37"	19	0.25811916	0.53826925
"id37"	20	0.31391175	0.54350342
"id37"	21	0.3606419	0.54513022
"id37"	22	0.47909166	0.55190832
"id37"	23	0.62183743	0.57036971
"id37"	24	0.47067244	0.56086599
"id37"	25	0.33877897	0.55182141
"id37"	26	0.29306479	0.54828251
"id37"	27	0.23556941	0.55314092
"id37"	28	0.21792189	0.58403022
"id37"	29	0.2278486	0.611272
"id37"	30	0.29216496	0.62346888
"id37"	31	0.33306066	0.62688132
"id37"	32	0.46034163	0.64689713
"id37"	33	0.6231286	0.67356422
"id37"	34	0.51194125	0.68528375
"id37"	35	0.40062744	0.70182177
"id37"	36	0.34794391	0.70678494
"id37"	37	0.28425639	0.72787782
"id37"	38	0.27940183	0.74848271
"id37"	39	0.29460263	0.77730083
"id37"	40	0.36003972	0.78277375
"id37"	41	0.40981355	0.77868923
"id37"	42	0.52906575	0.7724717
"id37"	43	0.6524463	0.77455025
"id37"	44	0.61712934	0.85706772
"id37"	45	0.55563283	0.90616874
"id37"	46	0.52276259	0.9289788
"id37"	47	0.48863431	0.96333462
"id37"	48	0.493869	0.98563146
"id37"	49	0.50751539	0.99898478
"id37"	50	0.56291015	0.98203109
"id37"	51	0.59578038	0.95922103
"id37"	52	0.66691056	0.91036208
"id37"	53	0.7939088	0.82528544
"id37"	54	0.86958683	0.80690379
"id37"	55	0.96085612	0.78214923
"id37"	56	1.03195022	0.75402162
"id38"	1	1.08882736	0.4473231
"id38"	2	0.93834295	0.35326479
"id38"	3	0.84714831	0.30285545
"id38"	4	0.66787581	0.28679507
"id38"	5	0.61843224	0.27683269
"id38"	6	0.55393576	0.26189316
"id38"	7	0.53375442	0.28561399
"id38"	8	0.53665597	0.32028741
"id38"	9	0.59393445	0.36921861
"id38"	10	0.64428143	0.38047753
"id38"	11	0.76874679	0.40383809
"id38"	12	0.74053841	0.42156709
"id38"	13	0.68595292	0.44028336
"id38"	14	0.49656086	0.42354122
"id38"	15	0.37051707	0.40901335
"id38"	16	0.33131018	0.40542921
"id38"	17	0.27260665	0.41542994
"id38"	18	0.24800897	0.43836156
"id38"	19	0.25962901	0.46890052
"id38"	20	0.3121827	0.48056226
"id38"	21	0.36032972	0.49142804
"id38"	22	0.47817878	0.51360624
"id38"	23	0.63789147	0.56261328
"id38"	24	0.47620721	0.52463888
"id38"	25	0.3530384	0.50037492
"id38"	26	0.30540164	0.49300565
"id38"	27	0.24192951	0.48508522
"id38"	28	0.22107315	0.51893529
"id38"	29	0.23048648	0.54907144
"id38"	30	0.28978034	0.56762168
"id38"	31	0.34194763	0.58149306
"id38"	32	0.46312845	0.61678673
"id38"	33	0.62312977	0.65787417
"id38"	34	0.5132298	0.68037769
"id38"	35	0.39750276	0.69728251
"id38"	36	0.35191763	0.70393506
"id38"	37	0.28512389	0.72730574
"id38"	38	0.27507471	0.75168518
"id38"	39	0.28928111	0.78040765
"id38"	40	0.34914254	0.78312544
"id38"	41	0.41236986	0.77961715
"id38"	42	0.53444101	0.77181721
"id38"	43	0.6671011	0.78752744
"id38"	44	0.639379	0.8725011
"id38"	45	0.58782567	0.93160662
"id38"	46	0.54853409	0.96670268
"id38"	47	0.51817971	1.00909681
"id38"	48	0.53007195	1.03171324
"id38"	49	0.55135095	1.0400563
"id38"	50	0.59489412	1.0193752
"id38"	51	0.6384811	0.97934578
"id38"	52	0.69885743	0.92182543
"id38"	53	0.80023439	0.82609216
"id38"	54	0.88076807	0.80859912
"id38"	55	0.96340394	0.78578926
"id38"	56	1.06701036	0.73484223
"id39"	1	0.96895189	0.47724189
"id39"	2	0.87699768	0.37484548
"id39"	3	0.83691714	0.32339896
"id39"	4	0.77397851	0.22309616
"id39"	5	0.74945261	0.17981941
"id39"	6	0.729907	0.12909738
"id39"	7	0.71043877	0.12467497
"id39"	8	0.68968239	0.14261337
"id39"	9	0.68460905	0.20729901
"id39"	10	0.70344145	0.25688429
"id39"	11	0.74788779	0.37076048
"id39"	12	0.71714982	0.42834855
"id39"	13	0.62679598	0.46255765
"id39"	14	0.48583443	0.42656202
"id39"	15	0.38869998	0.39972147
"id39"	16	0.34436752	0.39239374
"id39"	17	0.29214824	0.39572243
"id39"	18	0.27924256	0.41385752
"id39"	19	0.28465993	0.43705251
"id39"	20	0.32743531	0.46070667
"id39"	21	0.37024795	0.47353007
"id39"	22	0.46087224	0.50251912
"id39"	23	0.56953969	0.56608523
"id39"	24	0.4500184	0.59519338
"id39"	25	0.32800385	0.62262113
"id39"	26	0.29029236	0.62699663
"id39"	27	0.24385264	0.64868071
"id39"	28	0.23272834	0.67815683
"id39"	29	0.24950417	0.69956058
"id39"	30	0.30171474	0.69623682
"id39"	31	0.3466023	0.69088788
"id39"	32	0.46740454	0.67495682
"id39"	33	0.5829776	0.67435136
"id39"	34	0.48764215	0.70520834
"id39"	35	0.39108569	0.74756695
"id39"	36	0.34432482	0.76324624
"id39"	37	0.30353264	0.78945747
"id39"	38	0.29978602	0.81011816
"id39"	39	0.31171847	0.83117336
"id39"	40	0.36845998	0.82218842
"id39"	41	0.41954146	0.80869489
"id39"	42	0.51972028	0.77818645
"id39"	43	0.61935272	0.76034976
"id39"	44	0.59485863	0.84531027
"id39"	45	0.5581569	0.89237509
"id39"	46	0.52801128	0.92645573
"id39"	47	0.50418291	0.96622493
"id39"	48	0.51061969	0.9857603
"id39"	49	0.52843362	0.99266119
"id39"	50	0.57238006	0.96929671
"id39"	51	0.60303974	0.9333838
"id39"	52	0.65276176	0.88202198
"id39"	53	0.74047139	0.79678114
"id39"	54	0.80890249	0.78117145
"id39"	55	0.87337138	0.75855003
"id39"	56	0.97322905	0.7220368
"id4"	1	1.12041055	0.4376401
"id4"	2	1.00302243	0.34211147
"id4"	3	0.90638212	0.28431648
"id4"	4	0.7356848	0.24907787
"id4"	5	0.6692497	0.22582289
"id4"	6	0.6029115	0.21833887
"id4"	7	0.5824739	0.23108875
"id4"	8	0.57797408	0.26897753
"id4"	9	0.62565188	0.32234074
"id4"	10	0.69211607	0.35032818
"id4"	11	0.79648292	0.38125347
"id4"	12	0.74772397	0.40994893
"id4"	13	0.68623463	0.42137743
"id4"	14	0.50148733	0.40830298
"id4"	15	0.36725477	0.39808889
"id4"	16	0.30882733	0.39371527
"id4"	17	0.26154705	0.40504471
"id4"	18	0.24116561	0.4288449
"id4"	19	0.25240007	0.45875709
"id4"	20	0.3030428	0.48053548
"id4"	21	0.3662027	0.48488002
"id4"	22	0.48631544	0.50780517
"id4"	23	0.60488935	0.5402168
"id4"	24	0.4677617	0.57104063
"id4"	25	0.31323694	0.59723873
"id4"	26	0.25648973	0.61021172
"id4"	27	0.212376	0.62468071
"id4"	28	0.20157988	0.66419355
"id4"	29	0.21912038	0.694067
"id4"	30	0.27434043	0.69056868
"id4"	31	0.33110705	0.68075458
"id4"	32	0.48417456	0.673496
"id4"	33	0.62460658	0.66632681
"id4"	34	0.52528246	0.6858677
"id4"	35	0.40081744	0.72293174
"id4"	36	0.33930861	0.7311896
"id4"	37	0.29049157	0.75043188
"id4"	38	0.28439884	0.78518319
"id4"	39	0.301949	0.8166302
"id4"	40	0.35717113	0.81155824
"id4"	41	0.41392601	0.80174421
"id4"	42	0.55268748	0.77880198
"id4"	43	0.68362542	0.76694674
"id4"	44	0.62705276	0.80832625
"id4"	45	0.55152109	0.84507787
"id4"	46	0.49640769	0.86593247
"id4"	47	0.45708458	0.88983731
"id4"	48	0.4557049	0.92140064
"id4"	49	0.47632671	0.93863086
"id4"	50	0.52366723	0.9351927
"id4"	51	0.58195894	0.91747758
"id4"	52	0.66539162	0.88225104
"id4"	53	0.79775007	0.84356486
"id4"	54	0.89713027	0.83506255
"id4"	55	0.9980397	0.81551192
"id4"	56	1.12400224	0.77370603
"id40"	1	0.96582114	0.474672
"id40"	2	0.90270172	0.3985999
"id40"	3	0.84587859	0.32803271
"id40"	4	0.78786215	0.22632548
"id40"	5	0.76890398	0.18261726
"id40"	6	0.75216005	0.12401819
"id40"	7	0.73294354	0.11680939
"id40"	8	0.70939213	0.13932893
"id40"	9	0.70003929	0.19464388
"id40"	10	0.7174503	0.25437287
"id40"	11	0.74836535	0.35638993
"id40"	12	0.70864715	0.42751563
"id40"	13	0.61851394	0.46074828
"id40"	14	0.48097326	0.41350021
"id40"	15	0.38829518	0.37852385
"id40"	16	0.35418897	0.36920161
"id40"	17	0.3096401	0.36281526
"id40"	18	0.28955008	0.38336032
"id40"	19	0.29441721	0.40783957
"id40"	20	0.3342213	0.43511413
"id40"	21	0.36734476	0.44802911
"id40"	22	0.46082978	0.48708778
"id40"	23	0.5562317	0.57201196
"id40"	24	0.45105432	0.65321041
"id40"	25	0.34898038	0.71597863
"id40"	26	0.31632243	0.73308586
"id40"	27	0.27532329	0.77011189
"id40"	28	0.27970572	0.79638935
"id40"	29	0.29536155	0.813204
"id40"	30	0.34335505	0.7964229
"id40"	31	0.38173664	0.77605076
"id40"	32	0.4849349	0.72323684
"id40"	33	0.59057777	0.6720606
"id40"	34	0.48575034	0.72731429
"id40"	35	0.40034755	0.77148765
"id40"	36	0.36425856	0.79056331
"id40"	37	0.3216322	0.81942109
"id40"	38	0.32111689	0.84242803
"id40"	39	0.33726227	0.85745298
"id40"	40	0.39603401	0.84362016
"id40"	41	0.43114024	0.82813726
"id40"	42	0.52160129	0.79016372
"id40"	43	0.63115914	0.74585074
"id40"	44	0.56550689	0.78481094
"id40"	45	0.51505346	0.81055872
"id40"	46	0.47341666	0.82522424
"id40"	47	0.4353658	0.85147203
"id40"	48	0.43339349	0.86925704
"id40"	49	0.44708574	0.88264917
"id40"	50	0.49245685	0.88251346
"id40"	51	0.5376864	0.8688307
"id40"	52	0.60038553	0.84064025
"id40"	53	0.71778941	0.78881954
"id40"	54	0.78944842	0.77368853
"id40"	55	0.8761409	0.74240728
"id40"	56	0.97018424	0.71602938
"id5"	1	1.1233905	0.43361364
"id5"	2	1.00719171	0.34334512
"id5"	3	0.90080816	0.28452613
"id5"	4	0.73946583	0.25313218
"id5"	5	0.67132421	0.22861609
"id5"	6	0.60650564	0.21826229
"id5"	7	0.58140071	0.23273023
"id5"	8	0.57870009	0.27536506
"id5"	9	0.6202142	0.31909813
"id5"	10	0.68524803	0.3483803
"id5"	11	0.79446793	0.37718739
"id5"	12	0.7443039	0.40929355
"id5"	13	0.68447716	0.42413482
"id5"	14	0.50277364	0.40714607
"id5"	15	0.37322677	0.39592633
"id5"	16	0.31005476	0.39344652
"id5"	17	0.26281179	0.40341982
"id5"	18	0.24574511	0.43042571
"id5"	19	0.25395822	0.46031882
"id5"	20	0.30148955	0.47716481
"id5"	21	0.36784245	0.48276944
"id5"	22	0.48018705	0.5083839
"id5"	23	0.6036489	0.54018514
"id5"	24	0.46978224	0.5684586
"id5"	25	0.32170204	0.59528776
"id5"	26	0.260268	0.60699903
"id5"	27	0.21623988	0.62325582
"id5"	28	0.20246758	0.66285066
"id5"	29	0.21855444	0.69107372
"id5"	30	0.27853913	0.69201415
"id5"	31	0.33522413	0.6787803
"id5"	32	0.47721918	0.6725209
"id5"	33	0.61759506	0.66311988
"id5"	34	0.52787521	0.68617426
"id5"	35	0.37993073	0.72562633
"id5"	36	0.3437256	0.7354927
"id5"	37	0.29496522	0.75178862
"id5"	38	0.2874816	0.7897422
"id5"	39	0.30986886	0.81632388
"id5"	40	0.35878188	0.81422433
"id5"	41	0.39811702	0.80275067
"id5"	42	0.55254838	0.77900051
"id5"	43	0.68180184	0.76183912
"id5"	44	0.6317955	0.8097035
"id5"	45	0.53595679	0.85019246
"id5"	46	0.50296107	0.86474524
"id5"	47	0.46065375	0.89359616
"id5"	48	0.46097607	0.92357411
"id5"	49	0.47850079	0.93916909
"id5"	50	0.52264772	0.93396175
"id5"	51	0.55884124	0.92410725
"id5"	52	0.66731473	0.88349419
"id5"	53	0.797887	0.84263177
"id5"	54	0.89878685	0.83050791
"id5"	55	1.01065649	0.81194805
"id5"	56	1.12703769	0.7728236
"id6"	1	1.14141436	0.41332669
"id6"	2	1.0345341	0.33417807
"id6"	3	0.90809333	0.28987106
"id6"	4	0.73639967	0.28115287
"id6"	5	0.65211738	0.27160162
"id6"	6	0.58682081	0.26665123
"id6"	7	0.55986882	0.2828559
"id6"	8	0.55572882	0.31724902
"id6"	9	0.62265647	0.37872045
"id6"	10	0.71056599	0.39501564
"id6"	11	0.78417798	0.39116558
"id6"	12	0.84533643	0.37224414
"id6"	13	0.70798435	0.42422317
"id6"	14	0.4947651	0.46127869
"id6"	15	0.36004433	0.48575792
"id6"	16	0.29196671	0.50315866
"id6"	17	0.24611634	0.51820379
"id6"	18	0.23008372	0.55637388
"id6"	19	0.24131458	0.5886108
"id6"	20	0.30811984	0.58666787
"id6"	21	0.37628442	0.57269569
"id6"	22	0.50793815	0.56029538
"id6"	23	0.65177049	0.55439031
"id6"	24	0.47896695	0.56627823
"id6"	25	0.31673363	0.58812652
"id6"	26	0.24669958	0.59702555
"id6"	27	0.20069984	0.60693475
"id6"	28	0.18325823	0.65542636
"id6"	29	0.20299043	0.6856941
"id6"	30	0.25276715	0.68767752
"id6"	31	0.32455897	0.68044929
"id6"	32	0.48043367	0.67591592
"id6"	33	0.65701418	0.67592061
"id6"	34	0.53882417	0.67935799
"id6"	35	0.38299951	0.68561184
"id6"	36	0.33161477	0.68710628
"id6"	37	0.2734233	0.69050786
"id6"	38	0.26066951	0.72344233
"id6"	39	0.27354531	0.75390948
"id6"	40	0.33556343	0.76410824
"id6"	41	0.39209684	0.76246405
"id6"	42	0.53627796	0.76855131
"id6"	43	0.66978878	0.76123725
"id6"	44	0.63396118	0.76741951
"id6"	45	0.54851935	0.77676665
"id6"	46	0.49183657	0.77327491
"id6"	47	0.44881654	0.76766389
"id6"	48	0.42715022	0.78886785
"id6"	49	0.43836833	0.82110514
"id6"	50	0.48335754	0.8352175
"id6"	51	0.54355548	0.84203811
"id6"	52	0.64315821	0.84769993
"id6"	53	0.80819488	0.86347392
"id6"	54	0.94881118	0.86452458
"id6"	55	1.09164759	0.82437576
"id6"	56	1.22553454	0.77078834
"id7"	1	1.11899738	0.43471241
"id7"	2	0.9952523	0.33450825
"id7"	3	0.90368984	0.2875755
"id7"	4	0.74514461	0.23932832
"id7"	5	0.66470197	0.22826657
"id7"	6	0.6023746	0.21844737
"id7"	7	0.57348612	0.23369458
"id7"	8	0.56900717	0.27090131
"id7"	9	0.6143028	0.31525347
"id7"	10	0.69658634	0.34042144
"id7"	11	0.7922265	0.38539541
"id7"	12	0.75523859	0.40457959
"id7"	13	0.68248293	0.42482493
"id7"	14	0.49723459	0.41954341
"id7"	15	0.37344114	0.41199112
"id7"	16	0.30700877	0.4091622
"id7"	17	0.26058615	0.41664713
"id7"	18	0.24106374	0.44863584
"id7"	19	0.24984867	0.47189706
"id7"	20	0.30296746	0.49369522
"id7"	21	0.36233747	0.49743511
"id7"	22	0.47842221	0.51748662
"id7"	23	0.60497873	0.54621138
"id7"	24	0.48037091	0.56533703
"id7"	25	0.31802492	0.58147972
"id7"	26	0.26506019	0.58837575
"id7"	27	0.21760438	0.59887549
"id7"	28	0.20345405	0.64451493
"id7"	29	0.21676097	0.66934467
"id7"	30	0.27607353	0.67813068
"id7"	31	0.32857546	0.66768839
"id7"	32	0.48974367	0.66462993
"id7"	33	0.61614613	0.66466049
"id7"	34	0.53123573	0.69080936
"id7"	35	0.38073917	0.72622272
"id7"	36	0.34040317	0.73076536
"id7"	37	0.29542685	0.74380547
"id7"	38	0.28840752	0.7834917
"id7"	39	0.3092211	0.81093776
"id7"	40	0.35401433	0.81299468
"id7"	41	0.40043695	0.80550975
"id7"	42	0.55531478	0.78172312
"id7"	43	0.68340021	0.76717691
"id7"	44	0.62838975	0.81887005
"id7"	45	0.55348057	0.8501683
"id7"	46	0.4989624	0.86157901
"id7"	47	0.45420101	0.89829345
"id7"	48	0.4559309	0.92248073
"id7"	49	0.47085602	0.93776474
"id7"	50	0.52120443	0.93837536
"id7"	51	0.57932243	0.92146692
"id7"	52	0.6673621	0.88629645
"id7"	53	0.80628161	0.85024062
"id7"	54	0.90812607	0.83839227
"id7"	55	1.01973293	0.81307673
"id7"	56	1.12029568	0.7805572
"id8"	1	1.0865248	0.4251432
"id8"	2	0.99177444	0.346498
"id8"	3	0.89065433	0.29542349
"id8"	4	0.75032885	0.24296709
"id8"	5	0.67946997	0.21587347
"id8"	6	0.61549022	0.19743626
"id8"	7	0.58938174	0.20543148
"id8"	8	0.58094525	0.23749444
"id8"	9	0.61986306	0.29551953
"id8"	10	0.69704833	0.33593732
"id8"	11	0.78712652	0.38728974
"id8"	12	0.737936	0.41779132
"id8"	13	0.67447316	0.4356172
"id8"	14	0.49786298	0.42458681
"id8"	15	0.36665149	0.41566786
"id8"	16	0.31347482	0.41265488
"id8"	17	0.27027327	0.41866887
"id8"	18	0.24630393	0.44893144
"id8"	19	0.25530796	0.47987697
"id8"	20	0.30567542	0.49358576
"id8"	21	0.35867125	0.49815896
"id8"	22	0.4853236	0.51912863
"id8"	23	0.60587836	0.55198243
"id8"	24	0.47317771	0.56965382
"id8"	25	0.31662638	0.58928084
"id8"	26	0.26582768	0.59283307
"id8"	27	0.21688889	0.6076223
"id8"	28	0.20480367	0.64398246
"id8"	29	0.22331385	0.67446036
"id8"	30	0.27803918	0.67765285
"id8"	31	0.33265455	0.66825341
"id8"	32	0.48082872	0.66653588
"id8"	33	0.61896711	0.66995642
"id8"	34	0.5252781	0.69058013
"id8"	35	0.38043139	0.71785339
"id8"	36	0.34380794	0.72147919
"id8"	37	0.28984104	0.73882455
"id8"	38	0.28397224	0.77591696
"id8"	39	0.3016429	0.79999626
"id8"	40	0.35361969	0.79971952
"id8"	41	0.39820062	0.79544659
"id8"	42	0.54680468	0.7764796
"id8"	43	0.68237404	0.77488224
"id8"	44	0.62893561	0.82849205
"id8"	45	0.54968953	0.86021834
"id8"	46	0.5021199	0.87673573
"id8"	47	0.46261636	0.90520947
"id8"	48	0.46385397	0.9352548
"id8"	49	0.4853542	0.95347668
"id8"	50	0.52873526	0.94591403
"id8"	51	0.58132144	0.92683917
"id8"	52	0.66678662	0.89582201
"id8"	53	0.78875373	0.8485858
"id8"	54	0.8953459	0.83890962
"id8"	55	1.0212381	0.8125783
"id8"	56	1.12764925	0.76353902
"id9"	1	1.05144404	0.43256576
"id9"	2	0.96374458	0.36014184
"id9"	3	0.8777253	0.30717841
"id9"	4	0.72731657	0.25943478
"id9"	5	0.66565009	0.23915674
"id9"	6	0.61001006	0.22330428
"id9"	7	0.58016038	0.23413332
"id9"	8	0.57456204	0.26865067
"id9"	9	0.61256276	0.31616804
"id9"	10	0.68790516	0.35277186
"id9"	11	0.76625773	0.38934172
"id9"	12	0.7275967	0.41673904
"id9"	13	0.67678182	0.42929868
"id9"	14	0.50557689	0.39826966
"id9"	15	0.38997817	0.38009406
"id9"	16	0.32541984	0.37034101
"id9"	17	0.28050167	0.37384706
"id9"	18	0.26129493	0.39802554
"id9"	19	0.26761986	0.42792601
"id9"	20	0.31732936	0.44983304
"id9"	21	0.38041643	0.4626021
"id9"	22	0.48268826	0.49440863
"id9"	23	0.59104849	0.53514473
"id9"	24	0.47261975	0.53198697
"id9"	25	0.32286995	0.5426631
"id9"	26	0.265916	0.54180021
"id9"	27	0.2210205	0.54830542
"id9"	28	0.20493113	0.5829411
"id9"	29	0.21576005	0.61277962
